대지위치,시군구코드,법정동코드,대지구분코드,번,지,사용년월,도로명대지위치,새주소일련번호,새주소도로코드,새주소지상지하코드,새주소본번,새주소부번,사용량(KWh)
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202501,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,17384
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202502,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,18625
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202503,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,17326
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202504,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,12174
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202505,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,5228
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202506,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,4527
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202507,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,7209
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202508,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,7944
서울특별시 성동구 사근동 198-7,11200,10600,0,0198,0007,202509,서울특별시 성동구 사근동10길 9 (사근동) ,1,112004109282,0,9,0,5620
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202501,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,103530
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202502,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,104179
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202503,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,88753
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202504,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,94793
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202505,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,91211
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202506,서울특별시 성동구 사근동길 67 (사근동) ,1,112004109297,0,67,0,104403
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202507,서울특별시 성동구 사근동길 65 (사근동) ,1,112004109297,0,65,0,135747
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202508,서울특별시 성동구 사근동길 65 (사근동) ,1,112004109297,0,65,0,161408
서울특별시 성동구 사근동 199,11200,10600,0,0199,0000,202509,서울특별시 성동구 사근동길 65 (사근동) ,1,112004109297,0,65,0,129272
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202501,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,7989
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202502,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,7807
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202503,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,7393
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202504,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,6944
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202505,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,7366
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202506,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,9110
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202507,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,11601
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202508,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,13624
서울특별시 성동구 사근동 200-5,11200,10600,0,0200,0005,202509,서울특별시 성동구 사근동길 68 (사근동) ,1,112004109297,0,68,0,13791
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202501,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,831
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202502,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,628
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202503,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,559
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202504,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,633
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202505,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,665
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202506,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,786
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202507,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,941
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202508,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,1349
서울특별시 성동구 사근동 200-9,11200,10600,0,0200,0009,202509,서울특별시 성동구 사근동12길 1 (사근동) ,1,112004109287,0,1,0,1255
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202501,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,8292
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202502,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,8326
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202503,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,7052
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202504,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,7342
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202505,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,6794
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202506,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,7948
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202507,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,9937
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202508,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,12303
서울특별시 성동구 사근동 204-2,11200,10600,0,0204,0002,202509,서울특별시 성동구 사근동길 61 (사근동) ,1,112004109297,0,61,0,12013
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202501,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,6472
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202502,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,6567
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202503,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,5876
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202504,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,6348
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202505,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,5740
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202506,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,6137
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202507,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,7582
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202508,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,9420
서울특별시 성동구 사근동 204-3,11200,10600,0,0204,0003,202509,서울특별시 성동구 사근동길 59 (사근동) ,1,112004109297,0,59,0,9724
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202501,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,3006
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202502,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,2819
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202503,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,2676
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202504,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,2778
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202505,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,2738
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202506,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,2919
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202507,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,3903
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202508,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,5177
서울특별시 성동구 사근동 204-8,11200,10600,0,0204,0008,202509,서울특별시 성동구 사근동길 63-1 (사근동) ,1,112004109297,0,63,1,4695
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202501,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,6655
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202502,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,6478
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202503,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,6029
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202504,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,5785
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202505,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,5346
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202506,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,5514
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202507,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,5922
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202508,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,6438
서울특별시 성동구 사근동 204-11,11200,10600,0,0204,0011,202509,서울특별시 성동구 사근동길 66 (사근동) ,1,112004109297,0,66,0,6566
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202501,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1565
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202502,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1387
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202503,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1257
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202504,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1334
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202505,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1336
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202506,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1482
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202507,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,1884
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202508,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,2413
서울특별시 성동구 사근동 204-13,11200,10600,0,0204,0013,202509,서울특별시 성동구 사근동11길 3 (사근동) ,1,112004109284,0,3,0,2149
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202501,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4177
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202502,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4514
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202503,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,3981
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202504,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4128
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202505,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4033
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202506,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4316
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202507,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4611
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202508,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,5334
서울특별시 성동구 사근동 210-1,11200,10600,0,0210,0001,202509,서울특별시 성동구 사근동길 55 (사근동) ,1,112004109297,0,55,0,4967
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202501,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,674
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202502,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,667
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202503,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,497
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202504,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,459
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202505,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,369
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202506,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,348
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202507,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,366
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202508,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,260
서울특별시 성동구 사근동 210-8,11200,10600,0,0210,0008,202509,서울특별시 성동구 사근동7길 9-24 (사근동) ,1,112004109291,0,9,24,451
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202501,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,7223
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202502,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,7223
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202503,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,7183
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202504,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,4314
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202505,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,2634
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202506,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,2408
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202507,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,3117
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202508,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,5253
서울특별시 성동구 사근동 212-31,11200,10600,0,0212,0031,202509,서울특별시 성동구 사근동9가길 23 (사근동) ,1,112004109295,0,23,0,4404
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202501,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2349
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202502,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2598
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202503,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2339
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202504,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2108
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202505,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2290
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202506,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,2839
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202507,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,3386
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202508,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,4230
서울특별시 성동구 사근동 217-3,11200,10600,0,0217,0003,202509,서울특별시 성동구 사근동11길 7 (사근동) ,1,112004109284,0,7,0,4351
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202501,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,25398
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202502,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,24965
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202503,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,20661
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202504,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,18799
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202505,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,14940
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202506,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,15617
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202507,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,19663
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202508,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,21848
서울특별시 성동구 사근동 223-22,11200,10600,0,0223,0022,202509,서울특별시 성동구 사근동길 37 (사근동) ,1,112004109297,0,37,0,21226
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202501,,1,,,,,219
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202502,,1,,,,,264
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202503,,1,,,,,181
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202504,,1,,,,,196
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202505,,1,,,,,126
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202506,,1,,,,,127
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202507,,1,,,,,152
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202508,,1,,,,,213
서울특별시 성동구 사근동 226,11200,10600,0,0226,0000,202509,,1,,,,,173
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202501,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,2243
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202502,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,3146
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202503,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,2818
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202504,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,2099
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202505,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,1844
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202506,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,1816
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202507,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,2431
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202508,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,3249
서울특별시 성동구 사근동 226-6,11200,10600,0,0226,0006,202509,서울특별시 성동구 살곶이2길 27-10 (사근동) ,1,112004109299,0,27,10,3347
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202501,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,7589
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202502,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,7397
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202503,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,6642
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202504,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,5066
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202505,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,4118
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202506,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,3983
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202507,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,4094
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202508,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,5043
서울특별시 성동구 사근동 226-8,11200,10600,0,0226,0008,202509,서울특별시 성동구 사근동11길 33-8 (사근동) ,1,112004109284,0,33,8,4830
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202501,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,271
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202502,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,344
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202503,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,261
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202504,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,208
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202505,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,209
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202506,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,205
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202507,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,225
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202508,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,348
서울특별시 성동구 사근동 226-24,11200,10600,0,0226,0024,202509,서울특별시 성동구 사근동11길 29-1 (사근동) ,1,112004109284,0,29,1,366
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202501,,1,,,,,257
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202502,,1,,,,,234
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202503,,1,,,,,199
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202504,,1,,,,,222
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202505,,1,,,,,217
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202506,,1,,,,,230
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202507,,1,,,,,279
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202508,,1,,,,,574
서울특별시 성동구 사근동 226-26,11200,10600,0,0226,0026,202509,,1,,,,,365
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202501,,1,,,,,160
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202502,,1,,,,,159
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202503,,1,,,,,144
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202504,,1,,,,,154
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202505,,1,,,,,143
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202506,,1,,,,,143
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202507,,1,,,,,138
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202508,,1,,,,,142
서울특별시 성동구 사근동 231-36,11200,10600,0,0231,0036,202509,,1,,,,,141
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202501,,1,,,,,2268
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202502,,1,,,,,2235
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202503,,1,,,,,2013
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202504,,1,,,,,2251
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202505,,1,,,,,2087
