대지위치,시군구코드,법정동코드,대지구분코드,번,지,사용년월,도로명대지위치,새주소일련번호,새주소도로코드,새주소지상지하코드,새주소본번,새주소부번,사용량(KWh)
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202506,,1,,,,,2228
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202507,,1,,,,,2231
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202508,,1,,,,,2300
서울특별시 성동구 사근동 241-1,11200,10600,0,0241,0001,202509,,1,,,,,2317
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202501,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,918
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202502,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,1181
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202503,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,951
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202504,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,533
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202505,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,424
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202506,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,517
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202507,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,688
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202508,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,1203
서울특별시 성동구 사근동 282-8,11200,10600,0,0282,0008,202509,서울특별시 성동구 사근동11길 48 (사근동) ,1,112004109284,0,48,0,1157
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202501,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,839
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202502,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,880
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202503,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,789
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202504,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,452
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202505,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,308
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202506,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,376
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202507,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,554
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202508,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,814
서울특별시 성동구 사근동 285-11,11200,10600,0,0285,0011,202509,서울특별시 성동구 사근동11다길 30 (사근동) ,1,112004109286,0,30,0,764
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202501,,1,,,,,15959
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202502,,1,,,,,15725
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202503,,1,,,,,13637
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202504,,1,,,,,12794
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202505,,1,,,,,12161
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202506,,1,,,,,15408
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202507,,1,,,,,20959
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202508,,1,,,,,26737
서울특별시 성동구 사근동 289-2,11200,10600,0,0289,0002,202509,,1,,,,,26564
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202501,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,953
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202502,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,1357
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202503,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,1227
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202504,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,269
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202505,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,150
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202506,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,171
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202507,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,108
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202508,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,110
서울특별시 성동구 사근동 291-5,11200,10600,0,0291,0005,202509,서울특별시 성동구 사근동11길 16 (사근동) ,1,112004109284,0,16,0,115
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202501,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,2041
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202502,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,1885
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202503,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,1732
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202504,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,1870
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202505,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,1804
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202506,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,1824
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202507,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,2327
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202508,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,3030
서울특별시 성동구 사근동 291-9,11200,10600,0,0291,0009,202509,서울특별시 성동구 사근동11나길 20 (사근동) ,1,112004109285,0,20,0,2908
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202501,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,1023
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202502,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,986
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202503,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,920
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202504,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,920
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202505,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,792
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202506,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,902
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202507,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,1171
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202508,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,1658
서울특별시 성동구 사근동 293-4,11200,10600,0,0293,0004,202509,서울특별시 성동구 사근동11길 55-2 (사근동) ,1,112004109284,0,55,2,1590
서울특별시 성동구 사근동 297,11200,10600,0,0297,0000,202501,서울특별시 성동구 사근동길 45 (사근동) ,1,112004109297,0,45,0,42
서울특별시 성동구 사근동 297,11200,10600,0,0297,0000,202502,서울특별시 성동구 사근동길 45 (사근동) ,1,112004109297,0,45,0,40
서울특별시 성동구 사근동 297,11200,10600,0,0297,0000,202503,서울특별시 성동구 사근동길 45 (사근동) ,1,112004109297,0,45,0,18
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202501,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,9905
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202502,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,10251
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202503,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,9280
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202504,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,5347
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202505,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,4576
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202506,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,4846
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202507,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,6991
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202508,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,10541
서울특별시 성동구 사근동 301-3,11200,10600,0,0301,0003,202509,서울특별시 성동구 사근동길 42 (사근동) ,1,112004109297,0,42,0,9327
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202501,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,174
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202502,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,166
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202503,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,187
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202504,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,386
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202505,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,477
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202506,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,689
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202507,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,512
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202508,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,387
서울특별시 성동구 사근동 301-57,11200,10600,0,0301,0057,202509,서울특별시 성동구 사근동길 34-1 (사근동) ,1,112004109297,0,34,1,357
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202501,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,437
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202502,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,413
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202503,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,280
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202504,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,206
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202505,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,191
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202506,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,207
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202507,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,234
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202508,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,301
서울특별시 성동구 사근동 301-86,11200,10600,0,0301,0086,202509,서울특별시 성동구 사근동2길 4-23 (사근동) ,1,112004109288,0,4,23,238
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202501,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,6356
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202502,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,6411
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202503,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,4598
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202504,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,4762
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202505,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,4733
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202506,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,6660
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202507,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,8417
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202508,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,9246
서울특별시 성동구 사근동 307-2,11200,10600,0,0307,0002,202509,서울특별시 성동구 사근동길 21-1 (사근동) ,1,112004109297,0,21,1,8554
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202501,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1458
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202502,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1420
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202503,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1064
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202504,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,930
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202505,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,864
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202506,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1062
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202507,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1311
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202508,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1484
서울특별시 성동구 사근동 308-4,11200,10600,0,0308,0004,202509,서울특별시 성동구 사근동길 25-1 (사근동) ,1,112004109297,0,25,1,1263
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202501,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,2394
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202502,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,1938
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202503,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,1671
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202504,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,1773
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202505,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,1716
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202506,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,2206
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202507,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,2573
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202508,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,2201
서울특별시 성동구 사근동 309-12,11200,10600,0,0309,0012,202509,서울특별시 성동구 사근동길 28-2 (사근동) ,1,112004109297,0,28,2,3791
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202501,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,3793
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202502,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,3619
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202503,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,2996
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202504,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,3238
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202505,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,2587
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202506,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,3283
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202507,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,4147
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202508,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,4401
서울특별시 성동구 사근동 309-14,11200,10600,0,0309,0014,202509,서울특별시 성동구 사근동길 24 (사근동) ,1,112004109297,0,24,0,5077
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202501,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1386
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202502,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1319
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202503,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1448
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202504,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1596
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202505,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1522
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202506,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,1977
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202507,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,2844
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202508,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,2843
서울특별시 성동구 사근동 309-17,11200,10600,0,0309,0017,202509,서울특별시 성동구 사근동길 22-1 (사근동) ,1,112004109297,0,22,1,3674
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202501,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,7031
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202502,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,6467
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202503,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,5636
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202504,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,5477
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202505,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,5316
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202506,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,7210
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202507,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,10408
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202508,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,12112
서울특별시 성동구 사근동 309-28,11200,10600,0,0309,0028,202509,서울특별시 성동구 사근동길 18 (사근동) ,1,112004109297,0,18,0,11831
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202501,,1,,,,,512
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202502,,1,,,,,341
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202503,,1,,,,,311
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202504,,1,,,,,307
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202505,,1,,,,,233
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202506,,1,,,,,222
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202507,,1,,,,,637
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202508,,1,,,,,476
서울특별시 성동구 사근동 309-77,11200,10600,0,0309,0077,202509,,1,,,,,548
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202501,,1,,,,,101
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202502,,1,,,,,112
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202503,,1,,,,,117
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202504,,1,,,,,167
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202505,,1,,,,,159
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202506,,1,,,,,201
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202507,,1,,,,,226
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202508,,1,,,,,262
서울특별시 성동구 사근동 309-107,11200,10600,0,0309,0107,202509,,1,,,,,162
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202501,,1,,,,,696
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202502,,1,,,,,569
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202503,,1,,,,,559
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202504,,1,,,,,606
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202505,,1,,,,,593
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202506,,1,,,,,791
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202507,,1,,,,,1124
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202508,,1,,,,,1332
서울특별시 성동구 사근동 309-152,11200,10600,0,0309,0152,202509,,1,,,,,1217
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202501,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,5859
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202502,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,6056
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202503,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,5328
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202504,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,5301
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202505,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,5062
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202506,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,5826
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202507,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,7237
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202508,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,7772
서울특별시 성동구 사근동 309-183,11200,10600,0,0309,0183,202509,서울특별시 성동구 사근동길 28-1 (사근동) ,1,112004109297,0,28,1,7515
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202501,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,553
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202502,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,555
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202503,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,538
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202504,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,651
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202505,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,593
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202506,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,626
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202507,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,606
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202508,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,718
서울특별시 성동구 사근동 314,11200,10600,0,0314,0000,202509,서울특별시 성동구 살곶이길 176 (사근동) ,1,112004109304,0,176,0,1087
